tweet_id,favorites,retweets,user_followers,user_favourites,date_time
883482846933004288,42153,8775,8877502,145871,2017-07-08 00:28:19+00:00
883360690899218434,20875,3277,8877502,145871,2017-07-07 16:22:55+00:00
883117836046086144,34109,5910,8877502,145871,2017-07-07 00:17:54+00:00
882992080364220416,21979,3449,8877502,145871,2017-07-06 15:58:11+00:00
882762694511734784,25996,4339,8877502,145871,2017-07-06 00:46:41+00:00
882627270321602560,25787,5397,8877502,145871,2017-07-05 15:48:34+00:00
882268110199369728,41229,10299,8877502,145871,2017-07-04 16:01:23+00:00
882045870035918850,26975,4329,8877502,145871,2017-07-04 01:18:17+00:00
881906580714921986,22432,3026,8877502,145871,2017-07-03 16:04:48+00:00
881666595344535552,46631,9490,8877502,145871,2017-07-03 00:11:11+00:00
881633300179243008,116,7,8877502,145871,2017-07-02 21:58:53+00:00
881536004380872706,45528,14230,8877502,145871,2017-07-02 15:32:16+00:00
881268444196462592,21440,4712,8877502,145871,2017-07-01 21:49:04+00:00
880935762899988482,15756,2488,8877502,145871,2017-06-30 23:47:07+00:00
880872448815771648,19603,3406,8877502,145871,2017-06-30 19:35:32+00:00
880465832366813184,26195,5525,8877502,145871,2017-06-29 16:39:47+00:00
880221127280381952,24807,3699,8877502,145871,2017-06-29 00:27:25+00:00
880095782870896641,25439,3873,8877502,145871,2017-06-28 16:09:20+00:00
879862464715927552,20620,3098,8877502,145871,2017-06-28 00:42:13+00:00
879674319642796034,292,10,8877502,145871,2017-06-27 12:14:36+00:00
879492040517615616,21631,2827,8877502,145871,2017-06-27 00:10:17+00:00
879415818425184262,97402,39688,8877502,145871,2017-06-26 19:07:24+00:00
879376492567855104,15514,2785,8877502,145871,2017-06-26 16:31:08+00:00
879130579576475649,0,6059,8877503,145871,2017-06-26 00:13:58+00:00
879050749262655488,20769,4182,8877503,145871,2017-06-25 18:56:45+00:00
879008229531029506,17521,2385,8877503,145871,2017-06-25 16:07:47+00:00
878776093423087618,17852,3643,8877503,145871,2017-06-25 00:45:22+00:00
878604707211726852,27728,6294,8877503,145871,2017-06-24 13:24:20+00:00
878404777348136964,0,1134,8877503,145871,2017-06-24 00:09:53+00:00
878316110768087041,0,5915,8877503,145871,2017-06-23 18:17:33+00:00
878281511006478336,7127,1134,8877503,145871,2017-06-23 16:00:04+00:00
878057613040115712,38817,6059,8877503,145871,2017-06-23 01:10:23+00:00
877736472329191424,72949,16861,8877503,145871,2017-06-22 03:54:17+00:00
877611172832227328,0,71,8877503,145871,2017-06-21 19:36:23+00:00
877556246731214848,20931,3397,8877503,145871,2017-06-21 15:58:08+00:00
877316821321428993,25303,4649,8877503,145871,2017-06-21 00:06:44+00:00
877201837425926144,25005,4961,8877503,145871,2017-06-20 16:29:50+00:00
876838120628539392,19094,2976,8877503,145871,2017-06-19 16:24:33+00:00
876537666061221889,21905,4195,8877503,145871,2017-06-18 20:30:39+00:00
876484053909872640,17344,2112,8877503,145871,2017-06-18 16:57:37+00:00
876120275196170240,25850,4163,8877503,145871,2017-06-17 16:52:05+00:00
875747767867523072,23182,3815,8877503,145871,2017-06-16 16:11:53+00:00
875144289856114688,20267,4389,8877503,145871,2017-06-15 00:13:52+00:00
875097192612077568,25354,5445,8877503,145871,2017-06-14 21:06:43+00:00
875021211251597312,23570,4215,8877503,145871,2017-06-14 16:04:48+00:00
874680097055178752,25714,4144,8877503,145871,2017-06-13 17:29:20+00:00
874434818259525634,0,12991,8877503,145871,2017-06-13 01:14:41+00:00
874296783580663808,24076,3699,8877503,145871,2017-06-12 16:06:11+00:00
874057562936811520,21016,3566,8877503,145871,2017-06-12 00:15:36+00:00
874012996292530176,31633,9137,8877503,145871,2017-06-11 21:18:31+00:00
873580283840344065,22410,3536,8877503,145871,2017-06-10 16:39:04+00:00
873337748698140672,0,1418,8877503,145871,2017-06-10 00:35:19+00:00
873213775632977920,6623,1418,8877503,145871,2017-06-09 16:22:42+00:00
872967104147763200,25214,4859,8877503,145871,2017-06-09 00:02:31+00:00
872820683541237760,13647,3342,8877503,145871,2017-06-08 14:20:41+00:00
872620804844003328,19192,3271,8877503,145871,2017-06-08 01:06:27+00:00
872486979161796608,37784,8134,8877503,145871,2017-06-07 16:14:40+00:00
872122724285648897,31742,7277,8877503,145871,2017-06-06 16:07:15+00:00
871879754684805121,34785,9824,8877503,145871,2017-06-06 00:01:46+00:00
871762521631449091,18737,3135,8877503,145871,2017-06-05 16:15:56+00:00
871515927908634625,18726,3128,8877503,145871,2017-06-04 23:56:03+00:00
871166179821445120,0,5144,8877503,145871,2017-06-04 00:46:17+00:00
871102520638267392,19425,4972,8877503,145871,2017-06-03 20:33:19+00:00
871032628920680449,21116,3435,8877503,145871,2017-06-03 15:55:36+00:00
870804317367881728,31269,5589,8877503,145871,2017-06-03 00:48:22+00:00
870726314365509632,113,3,8877503,145871,2017-06-02 19:38:25+00:00
870656317836468226,11456,2360,8877503,145871,2017-06-02 15:00:16+00:00
870374049280663552,77248,24014,8877503,145871,2017-06-01 20:18:38+00:00
870308999962521604,20385,3753,8877503,145871,2017-06-01 16:00:09+00:00
870063196459192321,33961,7517,8877503,145871,2017-05-31 23:43:25+00:00
869772420881756160,39643,9173,8877503,145871,2017-05-31 04:27:59+00:00
869702957897576449,26261,5698,8877503,145871,2017-05-30 23:51:58+00:00
869596645499047938,14863,2819,8877503,145871,2017-05-30 16:49:31+00:00
869227993411051520,19012,3417,8877503,145871,2017-05-29 16:24:37+00:00
868880397819494401,60867,13064,8877503,145871,2017-05-28 17:23:24+00:00
868639477480148993,0,1876,8877503,145871,2017-05-28 01:26:04+00:00
868622495443632128,24801,4795,8877503,145871,2017-05-28 00:18:35+00:00
868552278524837888,9383,1876,8877503,145871,2017-05-27 19:39:34+00:00
867900495410671616,22590,3803,8877503,145871,2017-05-26 00:29:37+00:00
867774946302451713,31703,6665,8877503,145871,2017-05-25 16:10:44+00:00
867421006826221569,15017,2268,8877503,145871,2017-05-24 16:44:18+00:00
867072653475098625,0,108,8877503,145871,2017-05-23 17:40:04+00:00
867051520902168576,30074,7190,8877503,145871,2017-05-23 16:16:06+00:00
866720684873056260,18682,4369,8877503,145871,2017-05-22 18:21:28+00:00
866686824827068416,17977,3159,8877503,145871,2017-05-22 16:06:55+00:00
866450705531457537,114220,32147,8877503,145871,2017-05-22 00:28:40+00:00
866334964761202691,48896,12991,8877503,145871,2017-05-21 16:48:45+00:00
866094527597207552,0,7651,8877503,145871,2017-05-21 00:53:21+00:00
865718153858494464,24038,5136,8877503,145871,2017-05-19 23:57:46+00:00
865359393868664832,24743,4564,8877503,145871,2017-05-19 00:12:11+00:00
865006731092295680,26236,7057,8877503,145871,2017-05-18 00:50:50+00:00
864873206498414592,30187,7951,8877503,145871,2017-05-17 16:00:15+00:00
864279568663928832,13668,2753,8877503,145871,2017-05-16 00:41:21+00:00
864197398364647424,28056,8074,8877503,145871,2017-05-15 19:14:50+00:00
863907417377173506,19314,3794,8877503,145871,2017-05-15 00:02:33+00:00
863553081350529029,14315,3849,8877503,145871,2017-05-14 00:34:33+00:00
863471782782697472,0,2220,8877503,145871,2017-05-13 19:11:30+00:00
863432100342583297,22297,4803,8877503,145871,2017-05-13 16:33:49+00:00
863427515083354112,2062,88,8877503,145871,2017-05-13 16:15:35+00:00
863079547188785154,8232,1019,8877503,145871,2017-05-12 17:12:53+00:00
863062471531167744,7912,2220,8877503,145871,2017-05-12 16:05:02+00:00
862831371563274240,17994,4724,8877503,145871,2017-05-12 00:46:44+00:00
862722525377298433,16063,3256,8877503,145871,2017-05-11 17:34:13+00:00
862457590147678208,19170,4518,8877503,145871,2017-05-11 00:01:27+00:00
862096992088072192,69644,21297,8877503,145871,2017-05-10 00:08:34+00:00
861383897657036800,33913,9854,8877503,145871,2017-05-08 00:54:59+00:00
861288531465048066,16137,3813,8877503,145871,2017-05-07 18:36:02+00:00
861005113778896900,15703,3525,8877503,145871,2017-05-06 23:49:50+00:00
860981674716409858,0,1977,8877503,145871,2017-05-06 22:16:42+00:00
860924035999428608,0,733,8877503,145871,2017-05-06 18:27:40+00:00
860563773140209665,7057,1977,8877503,145871,2017-05-05 18:36:06+00:00
860524505164394496,22279,4899,8877503,145871,2017-05-05 16:00:04+00:00
860276583193509888,17336,3249,8877503,145871,2017-05-04 23:34:55+00:00
860184849394610176,15710,5408,8877503,145871,2017-05-04 17:30:24+00:00
860177593139703809,0,28578,8877503,145871,2017-05-04 17:01:34+00:00
859924526012018688,18495,3807,8877503,145871,2017-05-04 00:15:58+00:00
859851578198683649,14572,3270,8877503,145871,2017-05-03 19:26:06+00:00
859607811541651456,17598,1439,8877503,145871,2017-05-03 03:17:27+00:00
859196978902773760,84769,27928,8877503,145871,2017-05-02 00:04:57+00:00
859074603037188101,31938,12657,8877503,145871,2017-05-01 15:58:40+00:00
858860390427611136,0,7531,8877503,145871,2017-05-01 01:47:28+00:00
858843525470990336,14767,3229,8877503,145871,2017-05-01 00:40:27+00:00
858471635011153920,20372,4518,8877503,145871,2017-04-30 00:02:42+00:00
858107933456039936,14925,2687,8877503,145871,2017-04-28 23:57:28+00:00
857989990357356544,15219,2413,8877503,145871,2017-04-28 16:08:49+00:00
857746408056729600,32441,9909,8877503,145871,2017-04-28 00:00:54+00:00
857393404942143489,5584,1532,8877503,145871,2017-04-27 00:38:11+00:00
857263160327368704,19060,4226,8877503,145871,2017-04-26 16:00:39+00:00
857214891891077121,214,17,8877503,145871,2017-04-26 12:48:51+00:00
857062103051644929,0,156,8877503,145871,2017-04-26 02:41:43+00:00
857029823797047296,17895,3714,8877503,145871,2017-04-26 00:33:27+00:00
856543823941562368,15546,2696,8877503,145871,2017-04-24 16:22:16+00:00
856526610513747968,11295,1762,8877503,145871,2017-04-24 15:13:52+00:00
856330835276025856,0,627,8877503,145871,2017-04-24 02:15:55+00:00
856288084350160898,489,15,8877503,145871,2017-04-23 23:26:03+00:00
856282028240666624,26398,5885,8877503,145871,2017-04-23 23:01:59+00:00
855862651834028034,319,23,8877503,145871,2017-04-22 19:15:32+00:00
855860136149123072,4663,917,8877503,145871,2017-04-22 19:05:32+00:00
855857698524602368,11308,1976,8877503,145871,2017-04-22 18:55:51+00:00
855851453814013952,43665,16979,8877503,145871,2017-04-22 18:31:02+00:00
855818117272018944,25424,5105,8877503,145871,2017-04-22 16:18:34+00:00
855459453768019968,28413,7733,8877503,145871,2017-04-21 16:33:22+00:00
855245323840757760,0,5592,8877503,145871,2017-04-21 02:22:29+00:00
855138241867124737,0,41,8877503,145871,2017-04-20 19:16:59+00:00
854732716440526848,21722,5713,8877503,145871,2017-04-19 16:25:34+00:00
854482394044301312,27940,6443,8877503,145871,2017-04-18 23:50:52+00:00
854365224396361728,18072,4436,8877503,145871,2017-04-18 16:05:17+00:00
854120357044912130,30611,7038,8877503,145871,2017-04-17 23:52:16+00:00
854010172552949760,15548,2983,8877503,145871,2017-04-17 16:34:26+00:00
853760880890318849,27381,5443,8877503,145871,2017-04-17 00:03:50+00:00
853639147608842240,33217,9461,8877503,145871,2017-04-16 16:00:07+00:00
853299958564483072,14863,3368,8877503,145871,2017-04-15 17:32:18+00:00
852936405516943360,0,1882,8877503,145871,2017-04-14 17:27:40+00:00
852912242202992640,8644,1709,8877503,145871,2017-04-14 15:51:39+00:00
852672615818899456,14334,2051,8877503,145871,2017-04-13 23:59:28+00:00
852553447878664193,15636,3291,8877503,145871,2017-04-13 16:05:56+00:00
852311364735569921,31866,9452,8877503,145871,2017-04-13 00:03:59+00:00
852226086759018497,19255,6516,8877503,145871,2017-04-12 18:25:07+00:00
852189679701164033,11037,1511,8877503,145871,2017-04-12 16:00:27+00:00
851861385021730816,0,19,8877503,145871,2017-04-11 18:15:55+00:00
851591660324737024,15686,3305,8877503,145871,2017-04-11 00:24:08+00:00
851464819735769094,23378,6735,8877503,145871,2017-04-10 16:00:07+00:00
851224888060895234,19964,5482,8877503,145871,2017-04-10 00:06:42+00:00
850753642995093505,29678,8665,8877503,145871,2017-04-08 16:54:09+00:00
850380195714523136,12658,2487,8877503,145871,2017-04-07 16:10:12+00:00
850333567704068097,3338,314,8877503,145871,2017-04-07 13:04:55+00:00
850145622816686080,15774,3624,8877503,145871,2017-04-07 00:38:06+00:00
850019790995546112,19734,4652,8877503,145871,2017-04-06 16:18:05+00:00
849776966551130114,29361,7254,8877503,145871,2017-04-06 00:13:11+00:00
849668094696017920,0,4750,8877503,145871,2017-04-05 17:00:34+00:00
849412302885593088,15359,3013,8877503,145871,2017-04-05 00:04:08+00:00
849336543269576704,11056,1813,8877503,145871,2017-04-04 19:03:06+00:00
849051919805034497,40967,8108,8877503,145871,2017-04-04 00:12:06+00:00
848690551926992896,24395,4156,8877503,145871,2017-04-03 00:16:10+00:00
848324959059550208,23938,4441,8877503,145871,2017-04-02 00:03:26+00:00
848213670039564288,7911,693,8877503,145871,2017-04-01 16:41:12+00:00
848212111729840128,15810,2901,8877503,145871,2017-04-01 16:35:01+00:00
847978865427394560,0,3129,8877503,145871,2017-04-01 01:08:10+00:00
847971574464610304,0,420,8877503,145871,2017-04-01 00:39:12+00:00
847962785489326080,22825,4870,8877503,145871,2017-04-01 00:04:17+00:00
847842811428974592,5254,1270,8877503,145871,2017-03-31 16:07:33+00:00
847617282490613760,6774,395,8877503,145871,2017-03-31 01:11:22+00:00
847606175596138505,18227,3294,8877503,145871,2017-03-31 00:27:14+00:00
847251039262605312,19913,4162,8877503,145871,2017-03-30 00:56:03+00:00
847157206088847362,19295,5631,8877503,145871,2017-03-29 18:43:12+00:00
847116187444137987,20850,3062,8877503,145871,2017-03-29 16:00:12+00:00
846874817362120707,19498,3773,8877503,145871,2017-03-29 00:01:05+00:00
846514051647705089,43303,11089,8877503,145871,2017-03-28 00:07:32+00:00
846505985330044928,13719,2950,8877503,145871,2017-03-27 23:35:28+00:00
846153765933735936,30652,8687,8877503,145871,2017-03-27 00:15:53+00:00
846139713627017216,30181,9696,8877503,145871,2017-03-26 23:20:02+00:00
846042936437604353,15537,2756,8877503,145871,2017-03-26 16:55:29+00:00
845812042753855489,28414,8360,8877503,145871,2017-03-26 01:38:00+00:00
845677943972139009,24527,4633,8877503,145871,2017-03-25 16:45:08+00:00
845397057150107648,7418,1724,8877503,145871,2017-03-24 22:08:59+00:00
845306882940190720,22709,5181,8877503,145871,2017-03-24 16:10:40+00:00
845098359547420673,0,7396,8877503,145871,2017-03-24 02:22:04+00:00
844979544864018432,13296,2456,8877503,145871,2017-03-23 18:29:57+00:00
844973813909606400,14655,3056,8877503,145871,2017-03-23 18:07:10+00:00
844580511645339650,16044,3003,8877503,145871,2017-03-22 16:04:20+00:00
844223788422217728,13324,2111,8877503,145871,2017-03-21 16:26:50+00:00
843981021012017153,14797,2852,8878183,145872,2017-03-21 00:22:10+00:00
843856843873095681,20928,4461,8877503,145871,2017-03-20 16:08:44+00:00
843604394117681152,16473,2645,8877503,145871,2017-03-19 23:25:35+00:00
843235543001513987,20985,5812,8878183,145872,2017-03-18 22:59:54+00:00
842846295480000512,14934,3513,8877503,145871,2017-03-17 21:13:10+00:00
842765311967449089,6562,1228,8877503,145871,2017-03-17 15:51:22+00:00
842535590457499648,17707,3400,8877503,145871,2017-03-17 00:38:32+00:00
842163532590374912,23878,5592,8877503,145871,2017-03-16 00:00:07+00:00
842115215311396866,13646,2922,8877503,145871,2017-03-15 20:48:07+00:00
841833993020538882,0,14560,8877503,145871,2017-03-15 02:10:39+00:00
841680585030541313,25192,7582,8877503,145871,2017-03-14 16:01:03+00:00
841439858740625411,12350,3559,8877503,145871,2017-03-14 00:04:30+00:00
841320156043304961,19357,5338,8877503,145871,2017-03-13 16:08:50+00:00
841314665196081154,15509,4503,8877503,145871,2017-03-13 15:47:01+00:00
841077006473256960,22348,5144,8877503,145871,2017-03-13 00:02:39+00:00
840761248237133825,0,1711,8877503,145871,2017-03-12 03:07:56+00:00
840728873075638272,0,15573,8877503,145871,2017-03-12 00:59:17+00:00
840698636975636481,172,2,8877503,145871,2017-03-11 22:59:09+00:00
840696689258311684,12019,945,8877503,145871,2017-03-11 22:51:24+00:00
840632337062862849,8805,1711,8877503,145871,2017-03-11 18:35:42+00:00
840370681858686976,16090,4425,8877503,145871,2017-03-11 01:15:58+00:00
840268004936019968,18847,5558,8877503,145871,2017-03-10 18:27:58+00:00
839990271299457024,13162,2207,8877503,145871,2017-03-10 00:04:21+00:00
839549326359670784,26897,7530,8878183,145872,2017-03-08 18:52:12+00:00
839290600511926273,0,140,8877503,145871,2017-03-08 01:44:07+00:00
839239871831150596,26559,6347,8877503,145871,2017-03-07 22:22:32+00:00
838952994649550848,19274,3884,8877503,145871,2017-03-07 03:22:35+00:00
838921590096166913,10915,1991,8877503,145871,2017-03-07 01:17:48+00:00
838916489579200512,0,33,8877503,145871,2017-03-07 00:57:32+00:00
838831947270979586,0,10706,8877503,145871,2017-03-06 19:21:35+00:00
838561493054533637,10758,1294,8877503,145871,2017-03-06 01:26:54+00:00
838476387338051585,22034,4640,8877503,145871,2017-03-05 19:48:43+00:00
838201503651401729,0,9761,8877503,145871,2017-03-05 01:36:26+00:00
838150277551247360,1633,323,8877503,145871,2017-03-04 22:12:52+00:00
838085839343206401,138,1,8877503,145871,2017-03-04 17:56:49+00:00
838083903487373313,17306,3036,8877503,145871,2017-03-04 17:49:08+00:00
837820167694528512,33424,7651,8877503,145871,2017-03-04 00:21:08+00:00
837482249356513284,3793,434,8877503,145871,2017-03-03 01:58:22+00:00
837471256429613056,12569,2210,8877503,145871,2017-03-03 01:14:41+00:00
837110210464448512,15747,2309,8877503,145871,2017-03-02 01:20:01+00:00
836989968035819520,12527,2248,8877503,145871,2017-03-01 17:22:13+00:00
836753516572119041,19020,4537,8877503,145871,2017-03-01 01:42:39+00:00
836677758902222849,12417,2178,8877503,145871,2017-02-28 20:41:37+00:00
836648853927522308,0,540,8877503,145871,2017-02-28 18:46:45+00:00
836397794269200385,0,26823,8877503,145871,2017-02-28 02:09:08+00:00
836380477523124226,14522,2918,8877503,145871,2017-02-28 01:00:19+00:00
836260088725786625,20955,4205,8877503,145871,2017-02-27 17:01:56+00:00
836001077879255040,18749,4162,8877503,145871,2017-02-26 23:52:43+00:00
835685285446955009,0,7947,8877503,145871,2017-02-26 02:57:52+00:00
835574547218894849,17499,3537,8877503,145871,2017-02-25 19:37:50+00:00
835536468978302976,0,1654,8877503,145871,2017-02-25 17:06:32+00:00
835309094223372289,0,20435,8877503,145871,2017-02-25 02:03:02+00:00
835297930240217089,16210,2931,8877503,145871,2017-02-25 01:18:40+00:00
835264098648616962,7599,1654,8877503,145871,2017-02-24 23:04:14+00:00
835246439529840640,2061,71,8877503,145871,2017-02-24 21:54:03+00:00
835172783151792128,25736,5636,8877503,145871,2017-02-24 17:01:22+00:00
835152434251116546,22006,2934,8877503,145871,2017-02-24 15:40:31+00:00
834931633769889797,10612,1595,8877503,145871,2017-02-24 01:03:08+00:00
834786237630337024,21084,5390,8877503,145871,2017-02-23 15:25:23+00:00
834574053763584002,13422,2466,8877503,145871,2017-02-23 01:22:14+00:00
834477809192075265,0,10408,8877503,145871,2017-02-22 18:59:48+00:00
834458053273591808,9483,1640,8877503,145871,2017-02-22 17:41:18+00:00
834209720923721728,20231,4638,8877503,145871,2017-02-22 01:14:30+00:00
834167344700198914,15571,3586,8878183,145872,2017-02-21 22:26:07+00:00
834089966724603904,9888,2090,8877503,145871,2017-02-21 17:18:39+00:00
834086379323871233,12856,2161,8877503,145871,2017-02-21 17:04:24+00:00
833863086058651648,13230,2356,8877503,145871,2017-02-21 02:17:06+00:00
833826103416520705,17817,3697,8877503,145871,2017-02-20 23:50:09+00:00
833732339549220864,0,219,8877503,145871,2017-02-20 17:37:34+00:00
833722901757046785,20528,3159,8877503,145871,2017-02-20 17:00:04+00:00
833479644947025920,14647,2005,8877503,145871,2017-02-20 00:53:27+00:00
833124694597443584,19907,4750,8877503,145871,2017-02-19 01:23:00+00:00
832998151111966721,13052,2152,8877503,145871,2017-02-18 17:00:10+00:00
832769181346996225,0,39,8877503,145871,2017-02-18 01:50:19+00:00
832757312314028032,16632,3544,8877503,145871,2017-02-18 01:03:09+00:00
832682457690300417,11699,2856,8877503,145871,2017-02-17 20:05:43+00:00
832645525019123713,2888,523,8877503,145871,2017-02-17 17:38:57+00:00
832636094638288896,15631,2728,8877503,145871,2017-02-17 17:01:29+00:00
832397543355072512,11797,2164,8877503,145871,2017-02-17 01:13:34+00:00
832369877331693569,16931,3129,8877503,145871,2017-02-16 23:23:38+00:00
832273440279240704,11184,2287,8877503,145871,2017-02-16 17:00:25+00:00
832215909146226688,0,6087,8877503,145871,2017-02-16 13:11:49+00:00
832215726631055365,0,9142,8877503,145871,2017-02-16 13:11:05+00:00
832088576586297345,62,2,8877503,145871,2017-02-16 04:45:50+00:00
832040443403784192,0,9410,8877503,145871,2017-02-16 01:34:34+00:00
832032802820481025,17612,4577,8877503,145871,2017-02-16 01:04:13+00:00
831939777352105988,23651,6015,8877503,145871,2017-02-15 18:54:34+00:00
831926988323639298,331,34,8877503,145871,2017-02-15 18:03:45+00:00
831911600680497154,27201,6368,8877503,145871,2017-02-15 17:02:36+00:00
831670449226514432,10284,1778,8877503,145871,2017-02-15 01:04:21+00:00
831650051525054464,7021,1882,8877503,145871,2017-02-14 23:43:18+00:00
831552930092285952,8857,2279,8877503,145871,2017-02-14 17:17:22+00:00
831322785565769729,9162,1528,8877503,145871,2017-02-14 02:02:51+00:00
831315979191906304,6454,1104,8877503,145871,2017-02-14 01:35:49+00:00
831309418084069378,11616,2420,8877503,145871,2017-02-14 01:09:44+00:00
831262627380748289,11743,2005,8877503,145871,2017-02-13 22:03:49+00:00
830956169170665475,7884,1467,8877503,145871,2017-02-13 01:46:03+00:00
830583320585068544,65895,16433,8877503,145871,2017-02-12 01:04:29+00:00
830173239259324417,0,5583,8877503,145871,2017-02-10 21:54:58+00:00
830097400375152640,9663,2881,8877503,145871,2017-02-10 16:53:37+00:00
829878982036299777,0,4917,8877503,145871,2017-02-10 02:25:42+00:00
829861396166877184,12091,1906,8877503,145871,2017-02-10 01:15:49+00:00
829501995190984704,31330,10408,8877503,145871,2017-02-09 01:27:41+00:00
829449946868879360,10344,1974,8877503,145871,2017-02-08 22:00:52+00:00
829141528400556032,24080,7192,8877503,145871,2017-02-08 01:35:19+00:00
829011960981237760,52591,16048,8877503,145871,2017-02-07 17:00:28+00:00
828801551087042563,0,3367,8877503,145871,2017-02-07 03:04:22+00:00
828770345708580865,25285,5749,8877503,145871,2017-02-07 01:00:22+00:00
828708714936930305,36051,10987,8877503,145871,2017-02-06 20:55:28+00:00
828650029636317184,9393,1316,8877503,145871,2017-02-06 17:02:17+00:00
828409743546925057,6277,1147,8877503,145871,2017-02-06 01:07:28+00:00
828408677031882754,7598,1265,8877503,145871,2017-02-06 01:03:14+00:00
828381636999917570,12445,2181,8877503,145871,2017-02-05 23:15:47+00:00
828376505180889089,7288,1050,8877503,145871,2017-02-05 22:55:23+00:00
828372645993398273,12430,2883,8877503,145871,2017-02-05 22:40:03+00:00
828361771580813312,2163,172,8877503,145871,2017-02-05 21:56:51+00:00
828046555563323392,11623,2825,8877503,145871,2017-02-05 01:04:17+00:00
828011680017821696,10239,2119,8877503,145871,2017-02-04 22:45:42+00:00
827933404142436356,19867,5149,8877503,145871,2017-02-04 17:34:40+00:00
827653905312006145,15325,2977,8877503,145871,2017-02-03 23:04:02+00:00
827600520311402496,7389,929,8877503,145871,2017-02-03 19:31:54+00:00
827324948884643840,15668,2989,8877503,145871,2017-02-03 01:16:53+00:00
827199976799354881,10470,2192,8877503,145871,2017-02-02 17:00:17+00:00
826958653328592898,21324,4917,8877503,145871,2017-02-02 01:01:21+00:00
826848821049180160,35900,9986,8877503,145871,2017-02-01 17:44:55+00:00
826615380357632002,0,3930,8877503,145871,2017-02-01 02:17:19+00:00
826598799820865537,5076,247,8877503,145871,2017-02-01 01:11:25+00:00
826598365270007810,9924,2309,8877503,145871,2017-02-01 01:09:42+00:00
826476773533745153,18204,4120,8877503,145871,2017-01-31 17:06:32+00:00
826240494070030336,13150,2569,8877503,145871,2017-01-31 01:27:39+00:00
826204788643753985,4828,910,8877503,145871,2017-01-30 23:05:46+00:00
826115272272650244,15479,3056,8877503,145871,2017-01-30 17:10:04+00:00
825876512159186944,10371,1838,8877503,145871,2017-01-30 01:21:19+00:00
825829644528148480,12618,2454,8877503,145871,2017-01-29 22:15:05+00:00
825535076884762624,56348,17314,8877503,145871,2017-01-29 02:44:34+00:00
825147591692263424,18121,4472,8877503,145871,2017-01-28 01:04:51+00:00
825120256414846976,0,1235,8877503,145871,2017-01-27 23:16:13+00:00
825026590719483904,6226,1235,8877503,145871,2017-01-27 17:04:02+00:00
824796380199809024,0,5429,8877503,145871,2017-01-27 01:49:15+00:00
824775126675836928,14759,3458,8877503,145871,2017-01-27 00:24:48+00:00
824663926340194305,10425,1750,8877504,145871,2017-01-26 17:02:56+00:00
824325613288833024,11716,10417,8877504,145871,2017-01-25 18:38:36+00:00
824297048279236611,14936,3809,8877504,145871,2017-01-25 16:45:05+00:00
824025158776213504,4782,593,8877504,145871,2017-01-24 22:44:42+00:00
823939628516474880,10531,2665,8877504,145871,2017-01-24 17:04:50+00:00
823719002937630720,0,11019,8877504,145871,2017-01-24 02:28:08+00:00
823699002998870016,13854,2488,8877504,145871,2017-01-24 01:08:40+00:00
823581115634085888,12915,2594,8877504,145871,2017-01-23 17:20:14+00:00
823333489516937216,696,22,8877504,145871,2017-01-23 00:56:15+00:00
823322678127919110,15599,3966,8877504,145871,2017-01-23 00:13:17+00:00
823269594223824897,0,9756,8877504,145871,2017-01-22 20:42:21+00:00
822975315408461824,17177,3398,8877504,145871,2017-01-22 01:12:59+00:00
822872901745569793,130392,42613,8877504,145871,2017-01-21 18:26:02+00:00
822859134160621569,13140,2241,8877504,145871,2017-01-21 17:31:20+00:00
822647212903690241,0,6336,8877504,145871,2017-01-21 03:29:14+00:00
822610361945911296,14686,2922,8877504,145871,2017-01-21 01:02:48+00:00
822489057087389700,17996,6336,8877504,145871,2017-01-20 17:00:46+00:00
822462944365645825,27722,14074,8877504,145871,2017-01-20 15:17:01+00:00
822244816520155136,34670,9756,8877504,145871,2017-01-20 00:50:15+00:00
822163064745328640,0,4698,8877504,145871,2017-01-19 19:25:24+00:00
821886076407029760,11229,2277,8877504,145871,2017-01-19 01:04:45+00:00
821813639212650496,0,3340,8877504,145871,2017-01-18 20:16:54+00:00
821765923262631936,8336,1636,8877504,145871,2017-01-18 17:07:18+00:00
821522889702862852,7969,1732,8877504,145871,2017-01-18 01:01:34+00:00
821421320206483457,0,5511,8877504,145871,2017-01-17 18:17:58+00:00
821407182352777218,11660,4289,8877504,145871,2017-01-17 17:21:47+00:00
821153421864615936,254,10,8877504,145871,2017-01-17 00:33:26+00:00
821149554670182400,8565,1948,8877504,145871,2017-01-17 00:18:04+00:00
821107785811234820,9527,2114,8877504,145871,2017-01-16 21:32:06+00:00
821044531881721856,12585,2250,8877504,145871,2017-01-16 17:20:45+00:00
820837357901512704,0,6647,8877504,145871,2017-01-16 03:37:31+00:00
820749716845686786,31329,9761,8877504,145871,2017-01-15 21:49:15+00:00
820690176645140481,12127,3198,8877504,145871,2017-01-15 17:52:40+00:00
820494788566847489,0,560,8877504,145871,2017-01-15 04:56:16+00:00
820446719150292993,0,2545,8877504,145871,2017-01-15 01:45:15+00:00
820314633777061888,3320,560,8877504,145871,2017-01-14 17:00:24+00:00
820078625395449857,19676,6215,8877504,145871,2017-01-14 01:22:35+00:00
820013781606658049,0,1164,8877504,145871,2017-01-13 21:04:55+00:00
819952236453363712,5291,1164,8877504,145871,2017-01-13 17:00:21+00:00
